"FileNumber","CommitteeType","Committee","CandidateName","ExpenditureCode","Name","Address","City","State","Zip","Occupation","OfficeSought","ExpenditureType","Description","Purpose","Amount","Expenditure_Date","Amended"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Jared Noblitt","402 N. Meridian Street, Apt. 607","Indianapolis","IN","46204","Other","","Direct - Operations","","Payroll","1106.4400","2017-01-19 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Jared Noblitt","402 N. Meridian Street, Apt. 607","Indianapolis","IN","46204","Other","","Direct - Operations","","Payroll","1106.4400","2017-02-16 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Jared Noblitt","402 N. Meridian Street, Apt. 607","Indianapolis","IN","46204","Other","","Direct - Operations","","Payroll","1106.4400","2017-03-02 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Jared Noblitt","402 N. Meridian Street, Apt. 607","Indianapolis","IN","46204","Other","","Direct - Operations","","Payroll","1106.4400","2017-03-16 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","John R. Moton","328 Columbus Ave.","Batesville","IN","47006","Other","","Direct - Operations","","Payroll","806.0500","2016-10-27 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","John R. Moton","328 Columbus Ave.","Batesville","IN","47006","Other","","Direct - Operations","","Payroll","806.0500","2016-11-10 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Joshua A. Bain","5910 Jackie Ln.","Indianapolis","IN","46921","Other","","Direct - Operations","","Payroll","753.6200","2016-10-27 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Joshua A. Bain","5910 Jackie Ln.","Indianapolis","IN","46921","Other","","Direct - Operations","","Payroll","753.6200","2016-11-10 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Joshua A. Bain","5910 Jackie Ln.","Indianapolis","IN","46921","Other","","Direct - Operations","","Payroll","753.6200","2016-11-23 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","JW Marriott Hotel","10 S West Street","Indianapolis","IN","46204","","","Direct - Operations","","Election Night Party","17500.0000","2016-11-22 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Madison Quick","7034 E. Southport Rd","Indianapolis","IN","46259","Other","","Direct - Operations","","Payroll","976.0100","2016-10-27 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Madison Quick","7034 E. Southport Rd","Indianapolis","IN","46259","Other","","Direct - Operations","","Payroll","976.0100","2016-11-10 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Madison Quick","7034 E. Southport Rd","Indianapolis","IN","46259","Other","","Direct - Operations","","Payroll","976.0100","2016-11-23 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","2327.1100","2016-10-27 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","2327.1300","2016-11-10 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","2327.1300","2016-11-23 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","2334.0800","2017-02-02 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","2334.0900","2017-01-05 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","2334.0900","2017-02-16 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","2334.0900","2017-03-16 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","2334.1000","2017-01-19 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","2334.1000","2017-03-02 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","2426.0700","2016-12-22 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Maren A. Patterson","4740 Clark Lane","Plainfield","IN","46168","Other","","Direct - Operations","","Payroll","15558.6500","2016-12-08 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Matthew P. Guell","909 W. Oak Street","Terre Haute","IN","47803","Other","","Direct - Operations","","Payroll","987.1900","2016-10-27 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Matthew P. Guell","909 W. Oak Street","Terre Haute","IN","47803","Other","","Direct - Operations","","Payroll","987.1900","2016-11-10 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Matthew P. Guell","909 W. Oak Street","Terre Haute","IN","47803","Other","","Direct - Operations","","Payroll","987.1900","2016-11-23 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","MetroNet","PO Box 630903","Cincinnati","OH","45263","","","Direct - Operations","","Monthly Phone Expense","231.7600","2017-01-10 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","878.6100","2017-01-05 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","893.0300","2016-10-27 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","893.0300","2016-11-10 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","893.0300","2016-12-22 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","893.0400","2016-11-23 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","990.5600","2017-01-19 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","990.5600","2017-02-16 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","990.5600","2017-03-02 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","990.5700","2017-02-02 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","990.5700","2017-03-16 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Michael R. Sorenson","13273 Talons Reach Blvd.","Ft. Wayne","IN","46845","Other","","Direct - Operations","","Payroll","1065.7400","2016-12-08 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Nicole M. Verkamp","2587 E. 200 S.","Franklin","IN","46131","Other","","Direct - Operations","","Payroll","986.0700","2016-10-27 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Nicole M. Verkamp","2587 E. 200 S.","Franklin","IN","46131","Other","","Direct - Operations","","Payroll","986.0800","2016-11-23 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Nicole M. Verkamp","2587 E. 200 S.","Franklin","IN","46131","Other","","Direct - Operations","","Payroll","986.0900","2016-11-10 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Old National Bancorp","PO Box 718","Evansville","IN","47705","","","Direct - Operations","","Bank Fees","442.9000","2016-10-31 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Old National Bancorp","PO Box 718","Evansville","IN","47705","","","Direct - Operations","","Bank Fees","630.0700","2016-12-31 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Pitney Bowes","2225 American Drive","Neenah","WI","54956","","","Direct - Operations","","Postage Expense","6530.0200","2017-02-24 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Pitney Bowes","2225 American Drive","Neenah","WI","54956","","","Direct - Operations","","Postage Meter Rental","706.2000","2016-12-22 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Principal Financial Group","PO Box 10372","Des Moines","IA","50306","","","Direct - Operations","","Dental & Vision Insurance","397.9600","2017-01-04 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Principal Financial Group","PO Box 10372","Des Moines","IA","50306","","","Direct - Operations","","Dental & Vision Insurance","397.9600","2017-02-03 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Principal Financial Group","PO Box 10372","Des Moines","IA","50306","","","Direct - Operations","","Dental & Vision Insurance","397.9600","2017-03-07 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","2718.9200","2016-11-10 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","2725.6100","2017-01-05 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","2725.6100","2017-01-19 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","2725.6100","2017-02-02 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","2725.6100","2017-03-02 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","2725.6100","2017-03-16 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","2725.6200","2017-02-16 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","2812.7800","2016-12-22 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","2977.7800","2016-10-27 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","3161.7300","2016-11-23 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","R. Matthew Zapfe","695A Nicklaus Dr","Greenwood","IN","46143","","","Direct - Operations","","Payroll","3218.9300","2016-12-08 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Sarah Warfield","8750 Walnut Grove Dr. Apt. 1C","Camby","IN","46113","Other","","Direct - Operations","","Payroll","1077.2000","2016-11-10 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Sarah Warfield","8750 Walnut Grove Dr. Apt. 1C","Camby","IN","46113","Other","","Direct - Operations","","Payroll","1077.2100","2016-12-22 00:00:00","0"
"17","Regular Party","Indiana Republican State Committee, Inc","","Operations","Sarah Warfield","8750 Walnut Grove Dr. Apt. 1C","Camby","IN","46113","Other","","Direct - Operations","","Payroll","1077.2200","2016-10-27 00:00:00","0"
